name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Leeds,2022-03-07,5.2,-0.9,1.8,1.4,-4.6,-1.4,-0.4,86,0,0,0,,0,0,37.7,24.1,108.8,1026.3,75.5,28.3,67.3,5.9,2,10,2022-03-07T06:40:25,2022-03-07T17:55:01,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-08,8.3,-1.2,3.7,4.8,-6.9,-0.8,-0.4,75.8,0,0,0,,0,0,48.2,33.6,138.8,1013.5,53.6,13.6,148.3,13.1,6,10,2022-03-08T06:38:02,2022-03-08T17:56:55,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-09,10.5,4.5,7.8,10.5,0.8,5.1,3.4,74.5,0,0,0,,0,0,49.7,31.2,166.5,1012.4,72.2,30.7,108.9,9.3,6,10,2022-03-09T06:35:38,2022-03-09T17:58:50,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-10,13.1,6,9.3,13.1,2.8,7.7,5.6,78.3,0,0,0,rain,0,0,56.3,30.9,157.2,1013.1,85.5,37.9,72,6.3,3,10,2022-03-10T06:33:13,2022-03-10T18:00:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-11,11.4,7.2,8.8,11.4,3.6,6.2,6,83.2,1.822,100,20.83,rain,0,0,49.9,32.9,140,1002.3,90.8,20.9,66.8,5.7,4,10,2022-03-11T06:30:48,2022-03-11T18:02:38,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-12,10.8,6.3,7.9,10.8,2.3,4.7,4.1,77.9,0.908,100,20.83,rain,0,0,46.7,30.5,167.9,1003.6,70.4,42.9,104.2,9,4,10,2022-03-12T06:28:23,2022-03-12T18:04:31,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-13,11,6.1,7.9,11,1.8,5.2,4.2,78.7,0.168,100,12.5,rain,0,0,51.4,31,159.5,1004.1,80,36.7,65.2,5.8,4,10,2022-03-13T06:25:57,2022-03-13T18:06:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-14,10.6,3.4,6.5,10.6,0.2,3.7,2.4,76.8,0.264,100,12.5,rain,0,0,43.9,27.7,234,1020.1,37.9,36.5,155.8,13.4,6,10,2022-03-14T06:23:31,2022-03-14T18:08:18,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-15,12,1.6,7.3,12,-0.2,5.8,2.6,73,0,0,0,rain,0,0,36.4,23,177,1020.5,48.1,33.8,121,10.2,6,10,2022-03-15T06:21:05,2022-03-15T18:10:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03346099999,F5682,03344099999,03265099999,03257099999,03351099999"
Leeds,2022-03-16,9,3.9,6.8,9,-0.2,4.9,5.1,88.9,6.752,100,41.67,rain,0,0,33.3,20.8,293,1018.6,95.2,13.7,43.4,3.7,2,10,2022-03-16T06:18:39,2022-03-16T18:12:04,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03346099999,F5682,03344099999,F1692,03265099999,03257099999,03351099999"
Leeds,2022-03-17,10.7,2.3,6.5,10.7,-1.7,3.4,3.4,81,0.566,100,4.17,rain,0,0,49.6,31.1,246.3,1027.7,37.8,41.7,125.9,10.9,6,10,2022-03-17T06:16:12,2022-03-17T18:13:56,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03346099999,F5682,03344099999,F1692,03265099999,03257099999,03351099999"
Leeds,2022-03-18,13.2,2.2,7.4,13.2,1.2,6.4,3.8,78.9,0.026,100,4.17,rain,0,0,25.1,17,138,1042.5,4.5,22.7,186,15.9,6,10,2022-03-18T06:13:45,2022-03-18T18:15:49,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,C9600,03351099999"
Leeds,2022-03-19,12.2,2.2,6.4,12.2,-1.2,3.9,2.6,78.7,0.175,100,12.5,rain,0,0,45.5,31.7,110.9,1040.9,10.7,20.3,186,15.8,6,10,2022-03-19T06:11:18,2022-03-19T18:17:41,0.54,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03346099999,F5682,03344099999,03265099999,03257099999,03382099999,C9600,03351099999"
